Date,Open,High,Low,Close,Volume,DayHigh,DayLow,DayClose,DayOpen,DayVol,hour,minute,ema20,ema250,upper_shadow,RSI20,RSI10,avg_Volume,MB,STD,UB,MF,MF3d_direction,MF5d_direction,prev_High,prev_Low,prev_Close,prev_Open,prev_Vol,prev_upper_shadow,prev_avg_Volume,prev_ema20,prev_ema250,couple_cs_signal,ema20_250_cross_signal,allow_entry
2025-09-25 14:15:00,1850.0,1853.6,1849.7,1850.8,6487,1857.9,1842.2,1849.4,1849.0,230996,14,15,1851.231643554912,1835.8000816708977,2.7999999999999545,56.004796808403675,47.38812710133424,5623.0,1852.355,2.424323020012655,1855.991484530019,-2827.666666666841,382593.87484923156,608621.490762151,1856.5,1848.1,1850.0,1852.1,10985.0,4.400000000000091,5589.95,1851.2770797185867,1835.679600399178,0,0,1
2025-09-25 14:20:00,1850.8,1851.9,1849.1,1850.3,4579,1857.9,1842.2,1849.4,1849.0,230996,14,20,1851.1429155973012,1835.915618868739,1.1000000000001364,54.98049997502948,45.251359030995076,5703.35,1852.4399999999998,2.312983946537954,1855.9094759198067,654.1428571429634,373050.7468730412,609717.5502859602,1853.6,1849.7,1850.8,1850.0,6487.0,2.7999999999999545,5623.0,1851.231643554912,1835.8000816708977,0,0,1
2025-09-25 14:25:00,1850.3,1851.0,1849.0,1850.0,4609,1857.9,1842.2,1849.4,1849.0,230996,14,25,1851.0340664927962,1836.0278450132114,0.7000000000000455,54.35265987372817,43.93077675552812,5635.9,1852.48,2.260321355842832,1855.8704820337643,-0.0,366787.2160088438,604650.0887474987,1851.9,1849.1,1850.3,1850.8,4579.0,1.1000000000001364,5703.35,1851.1429155973012,1835.915618868739,0,0,0
2025-09-25 14:45:00,1849.4,1849.4,1849.4,1849.4,4520,1857.9,1842.2,1849.4,1849.0,230996,14,45,1850.8784411125298,1836.1343960489626,0.0,53.076660828088464,41.255300632295224,5722.4,1852.45,2.298626592256013,1855.8979398883841,0.0,366787.2160088438,601856.5173189272,1851.0,1849.0,1850.0,1850.3,4609.0,0.7000000000000455,5635.9,1851.0340664927962,1836.0278450132114,0,0,0
2025-09-26 09:00:00,1845.1,1847.5,1844.1,1847.3,6672,1864.0,1840.0,1840.0,1845.1,244863,9,0,1850.5376371970508,1836.2233650047476,0.20000000000004547,48.85142258799996,33.35536681063711,5870.95,1852.375,2.4438698819904676,1856.0408048229856,5887.058823529254,363982.0081657061,601987.3058721863,1849.4,1849.4,1849.4,1849.4,4520.0,0.0,5722.4,1850.8784411125298,1836.1343960489626,0,0,2
2025-09-26 09:05:00,1847.4,1847.4,1846.2,1847.0,1653,1864.0,1840.0,1840.0,1845.1,244863,9,5,1850.2007193687602,1836.3092346063033,0.0,48.27354591378956,32.37143478521906,5541.05,1852.11,2.723755147835974,1856.1956327217538,-550.9999999997913,360630.9172566154,596255.8058721867,1847.5,1844.1,1847.3,1845.1,6672.0,0.20000000000004547,5870.95,1850.5376371970508,1836.2233650047476,0,0,2
2025-09-26 09:10:00,1846.8,1847.0,1845.3,1846.3,2065,1864.0,1840.0,1840.0,1845.1,244863,9,10,1849.8292222860214,1836.3888422986834,0.20000000000004547,46.91058934042705,30.07163173554256,5432.1,1851.6949999999997,2.947519028123824,1856.1162785421855,-364.4117647058174,360266.50549190963,592459.5876558673,1847.4,1846.2,1847.0,1847.4,1653.0,0.0,5541.05,1850.2007193687602,1836.3092346063033,0,0,2
2025-09-26 09:15:00,1846.3,1848.6,1845.2,1848.5,3664,1864.0,1840.0,1840.0,1845.1,244863,9,15,1849.7026296873528,1836.4853455472996,0.09999999999990905,51.44583047876394,43.97173437074676,5307.65,1851.3799999999999,2.9348361381845227,1855.7822542072768,3448.4705882354815,356411.1355004351,593024.8582441022,1847.0,1845.3,1846.3,1846.8,2065.0,0.20000000000004547,5432.1,1849.8292222860214,1836.3888422986834,0,0,2
2025-09-26 09:20:00,1848.5,1848.9,1846.0,1847.2,3161,1864.0,1840.0,1840.0,1845.1,244863,9,20,1849.464284002843,1836.5707212799905,0.40000000000009095,48.85012607340503,38.895495160985305,5142.5,1850.925,2.8356517862266446,1855.17847767934,544.999999999983,357463.91327821295,593569.8582441021,1848.6,1845.2,1848.5,1846.3,3664.0,0.09999999999990905,5307.65,1849.7026296873528,1836.4853455472996,0,0,2
2025-09-26 09:25:00,1847.2,1848.7,1845.8,1846.4,2844,1864.0,1840.0,1840.0,1845.1,244863,9,25,1849.1724474311436,1836.6490422259667,1.5,47.30406535050477,36.04987838340728,5076.1,1850.4299999999998,2.7092628634476243,1854.4938942951712,1667.1724137928727,357622.7675101875,587059.030657895,1848.9,1846.0,1847.2,1848.5,3161.0,0.40000000000009095,5142.5,1849.464284002843,1836.5707212799905,0,0,2
2025-09-26 09:30:00,1846.7,1847.0,1845.7,1846.2,1820,1864.0,1840.0,1840.0,1845.1,244863,9,30,1848.8893571996061,1836.7251454751622,0.2999999999999545,46.913338192339694,35.33185101562172,4946.05,1849.935,2.516320413053768,1853.7094806195805,419.999999999951,351383.4817959018,587309.677716719,1848.7,1845.8,1846.4,1847.2,2844.0,1.5,5076.1,1849.1724474311436,1836.6490422259667,0,0,2
2025-09-26 09:35:00,1846.2,1848.4,1845.4,1846.4,2756,1864.0,1840.0,1840.0,1845.1,244863,9,35,1848.6522755615483,1836.802235949464,2.0,47.37092893718919,36.732014322024334,4766.65,1849.5549999999998,2.4429221070576608,1853.2193831605864,-918.6666666666666,350072.190129235,584694.5110500525,1847.0,1845.7,1846.2,1846.7,1820.0,0.2999999999999545,4946.05,1848.8893571996061,1836.7251454751622,0,0,2
2025-09-26 09:40:00,1846.4,1848.3,1845.9,1848.1,2141,1864.0,1840.0,1840.0,1845.1,244863,9,40,1848.5996778890199,1836.892257973771,0.20000000000004547,51.13924489767867,47.473064435509336,4521.9,1849.3700000000001,2.4037470749016907,1852.9756206123527,1784.1666666665653,353246.4477049927,587412.7253357671,1848.4,1845.4,1846.4,1846.2,2756.0,2.0,4766.65,1848.6522755615483,1836.802235949464,0,0,2
2025-09-26 09:45:00,1848.0,1848.5,1846.1,1847.0,2267,1864.0,1840.0,1840.0,1845.1,244863,9,45,1848.4473276138751,1836.9727977508724,0.5,48.76122036806369,42.30894597978239,4302.5,1849.1349999999998,2.393692369122038,1852.7255385536828,566.7499999998926,350267.6031103979,581436.475335767,1848.3,1845.9,1848.1,1846.4,2141.0,0.20000000000004547,4521.9,1848.5996778890199,1836.892257973771,0,0,2
2025-09-26 09:50:00,1846.7,1847.3,1845.5,1846.9,1936,1864.0,1840.0,1840.0,1845.1,244863,9,50,1848.2999630792203,1837.0518989640127,0.3999999999998636,48.545201326392956,41.84911313031957,4197.75,1848.85,2.2967941043970335,1852.2951911565954,1075.5555555558274,346299.1586659537,578225.8239947712,1848.5,1846.1,1847.0,1848.0,2267.0,0.5,4302.5,1848.4473276138751,1836.9727977508724,0,0,2
2025-09-26 09:55:00,1846.9,1847.8,1846.1,1847.1,1761,1864.0,1840.0,1840.0,1845.1,244863,9,55,1848.1856808811992,1837.1319635141003,0.7000000000000455,49.020665741435174,43.22045945568118,3809.05,1848.6399999999999,2.2525774710886473,1852.0188662066328,310.76470588229756,339856.82501117984,577751.1125101773,1847.3,1845.5,1846.9,1846.7,1936.0,0.3999999999998636,4197.75,1848.2999630792203,1837.0518989640127,0,0,2
2025-09-26 10:00:00,1847.1,1853.6,1847.1,1852.9,9633,1864.0,1840.0,1840.0,1845.1,244863,10,0,1848.6346636544183,1837.2576052390875,0.6999999999998181,60.236893800973846,67.73673867057329,4102.25,1848.6350000000002,2.242478656846935,1851.9987179852706,7558.200000000539,345214.41525508254,580741.0048178702,1847.8,1846.1,1847.1,1846.9,1761.0,0.7000000000000455,3809.05,1848.1856808811992,1837.1319635141003,0,0,0
2025-09-26 10:05:00,1853.0,1854.7,1852.1,1853.4,6228,1864.0,1840.0,1840.0,1845.1,244863,10,5,1849.0885052111405,1837.386229898537,1.2999999999999545,61.015227933941404,69.01809609282572,4133.8,1848.6650000000002,2.3042923334492507,1852.121438500174,5.446474041001442e-10,345214.41525508306,586437.8048178704,1853.6,1847.1,1852.9,1847.1,9633.0,0.6999999999998181,4102.25,1848.6346636544183,1837.2576052390875,0,0,0
2025-09-26 10:10:00,1853.4,1854.0,1852.5,1852.9,3424,1864.0,1840.0,1840.0,1845.1,244863,10,10,1849.4515047148413,1837.5098455965567,0.599999999999909,59.783420203299755,66.10114919181123,4160.25,1848.7050000000004,2.372978363973805,1852.264467545961,1597.8666666662514,344971.8273762953,585557.9442118093,1854.7,1852.1,1853.4,1853.0,6228.0,1.2999999999999545,4133.8,1849.0885052111405,1837.386229898537,0,0,0
2025-09-26 10:15:00,1852.9,1853.5,1851.7,1852.2,2898,1864.0,1840.0,1840.0,1845.1,244863,10,15,1849.713266170571,1837.6268986196917,0.599999999999909,58.05616132145225,62.023522157349674,3755.9,1848.815,2.4845363858736125,1852.5418045788106,1287.9999999999593,342845.9702334378,582372.8265647505,1854.0,1852.5,1852.9,1853.4,3424.0,0.599999999999909,4160.25,1849.4515047148413,1837.5098455965567,0,0,0
2025-09-26 10:20:00,1852.2,1855.0,1852.2,1854.3,4380,1864.0,1840.0,1840.0,1845.1,244863,10,20,1850.1500979638497,1837.7597520171444,0.7000000000000455,61.56305936384404,68.50060495098892,3650.55,1848.9900000000002,2.741666799996594,1853.1025001999951,2189.999999999822,345035.9702334376,579175.1530953629,1853.5,1851.7,1852.2,1852.9,2898.0,0.599999999999909,3755.9,1849.713266170571,1837.6268986196917,0,0,0
2025-09-26 10:25:00,1854.3,1854.5,1851.3,1851.3,2756,1864.0,1840.0,1840.0,1845.1,244863,10,25,1850.259612443483,1837.8676424393186,0.20000000000004547,54.68731219179148,53.90682035333246,3559.4,1849.0400000000002,2.77572181225815,1853.2035827183875,2756.0,347161.57023343723,579303.1530953628,1855.0,1852.2,1854.3,1852.2,4380.0,0.7000000000000455,3650.55,1850.1500979638497,1837.7597520171444,0,0,0
2025-09-26 10:30:00,1851.3,1853.0,1851.0,1851.4,2807,1864.0,1840.0,1840.0,1845.1,244863,10,30,1850.3682207821992,1837.975469989603,1.599999999999909,54.864191110619075,54.26767560999948,3469.3,1849.1100000000001,2.8185289182934126,1853.3377933774402,-1684.1999999997447,341574.1269901939,574799.5130953627,1854.5,1851.3,1851.3,1854.3,2756.0,0.20000000000004547,3559.4,1850.259612443483,1837.8676424393186,0,0,0
2025-09-26 10:35:00,1851.4,1851.9,1850.5,1851.4,2373,1864.0,1840.0,1840.0,1845.1,244863,10,35,1850.4664854696089,1838.0824383562199,0.5,54.864191110619075,54.267675609999465,3361.95,1849.2100000000003,2.864464678580484,1853.506697017871,0.0,339148.07435861503,575615.1797620293,1853.0,1851.0,1851.4,1851.3,2807.0,1.599999999999909,3469.3,1850.3682207821992,1837.975469989603,0,0,0
2025-09-26 10:40:00,1851.4,1851.9,1850.3,1851.2,1831,1864.0,1840.0,1840.0,1845.1,244863,10,40,1850.536343996313,1838.186960759756,0.5,54.3936611010629,53.238551911942345,3119.9,1849.405,2.8603413488038965,1853.6955120232058,-228.87500000003251,336506.8279300434,574520.1447620292,1851.9,1850.5,1851.4,1851.4,2373.0,0.5,3361.95,1850.4664854696089,1838.0824383562199,0,0,0
2025-09-26 10:45:00,1851.1,1851.5,1850.5,1850.9,1202,1864.0,1840.0,1840.0,1845.1,244863,10,45,1850.5709779014262,1838.2882598772082,0.40000000000009095,53.6669316409367,51.607426655816596,3097.35,1849.6,2.820414303290145,1853.8306214549352,240.39999999978136,334181.89459670987,572836.3447620288,1851.9,1850.3,1851.2,1851.4,1831.0,0.5,3119.9,1850.536343996313,1838.186960759756,0,0,0
2025-09-26 10:50:00,1850.9,1852.0,1849.0,1851.6,4373,1864.0,1840.0,1840.0,1845.1,244863,10,50,1850.6689800060524,1838.394329519621,0.40000000000009095,55.13906113314787,55.16848257033755,3212.75,1849.8650000000002,2.741930745045309,1853.9778961175682,3206.866666666401,337299.34747027286,571321.9173110479,1851.5,1850.5,1850.9,1851.1,1202.0,0.40000000000009095,3097.35,1850.5709779014262,1838.2882598772082,0,0,0
2025-09-26 10:55:00,1851.3,1851.6,1850.0,1850.5,1490,1864.0,1840.0,1840.0,1845.1,244863,10,55,1850.6528866721426,1838.490789045361,0.2999999999999545,52.38584717319823,48.88721224660003,3104.05,1849.9650000000001,2.72595227206423,1854.0539284080965,558.749999999947,335860.51126337633,573110.3339777144,1852.0,1849.0,1851.6,1850.9,4373.0,0.40000000000009095,3212.75,1850.6689800060524,1838.394329519621,0,0,0
2025-09-26 11:00:00,1850.6,1850.9,1848.0,1848.9,4200,1864.0,1840.0,1840.0,1845.1,244863,11,0,1850.4859450843196,1838.5737309653184,0.3000000000001819,48.66532484823022,41.289529310905266,3156.0,1850.05,2.6609258381037195,1854.0413887571556,1593.1034482756804,333859.38394242135,577562.7277485713,1851.6,1850.0,1850.5,1851.3,1490.0,0.2999999999999545,3104.05,1850.6528866721426,1838.490789045361,0,0,0
2025-09-26 11:05:00,1848.8,1848.9,1847.1,1847.6,2902,1864.0,1840.0,1840.0,1845.1,244863,11,5,1850.2110931715274,1838.6456534277463,0.10000000000013642,45.87856506950968,36.209263413319896,3158.9,1850.11,2.586788295224239,1853.9901824428362,1289.7777777779406,333887.5146613757,575806.0161646468,1850.9,1848.0,1848.9,1850.6,4200.0,0.3000000000001819,3156.0,1850.4859450843196,1838.5737309653184,0,0,2
2025-09-26 11:10:00,1847.6,1847.9,1845.1,1845.3,6152,1864.0,1840.0,1840.0,1845.1,244863,11,10,1849.7433700123343,1838.6986761095968,0.3000000000001819,41.45734372714762,29.15696342600489,3375.5,1850.065,2.665031845389612,1854.0625477680844,5273.142857142714,336945.62048148137,581485.0720652678,1848.9,1847.1,1847.6,1848.8,2902.0,0.10000000000013642,3158.9,1850.2110931715274,1838.6456534277463,0,0,2
2025-09-26 11:15:00,1845.3,1846.4,1842.6,1845.6,7059,1864.0,1840.0,1840.0,1845.1,244863,11,15,1849.348763344493,1838.7536667382055,0.8000000000001819,42.221823634265796,31.10174233601667,3590.65,1850.025,2.728191033613337,1854.1172865504202,4086.789473683677,339646.76289634156,588012.3615389518,1847.9,1845.1,1845.3,1847.6,6152.0,0.3000000000001819,3375.5,1849.7433700123343,1838.6986761095968,0,0,2
2025-09-26 11:20:00,1845.6,1846.9,1844.1,1845.7,3034,1864.0,1840.0,1840.0,1845.1,244863,11,20,1849.0012620735888,1838.8090160072238,1.2000000000000455,42.48535193282703,31.795206783120296,3635.3,1849.905,2.866590676284596,1854.2048860144268,433.4285714286418,340712.0962296752,584872.7901103804,1846.4,1842.6,1845.6,1845.3,7059.0,0.8000000000001819,3590.65,1849.348763344493,1838.7536667382055,0,0,2
2025-09-26 11:25:00,1845.8,1846.6,1843.6,1845.9,3476,1864.0,1840.0,1840.0,1845.1,244863,11,25,1848.705903780866,1838.865517871708,0.6999999999998181,43.03236538351828,33.287353799153415,3695.75,1849.85,2.9349975343114654,1854.252496301467,1853.866666667088,342565.96289634233,581959.4204134113,1846.9,1844.1,1845.7,1845.6,3034.0,1.2000000000000455,3635.3,1849.0012620735888,1838.8090160072238,0,0,2
2025-09-26 13:00:00,1845.1,1848.9,1844.1,1848.2,4929,1864.0,1840.0,1840.0,1845.1,244863,13,0,1848.6577224684027,1838.9398962153598,0.7000000000000455,48.91397123494831,47.8622202026493,3845.4,1849.9150000000002,2.8801087333446462,1854.2351631000172,3491.3749999999613,345838.81158055266,583688.4424722347,1846.6,1843.6,1845.9,1845.8,3476.0,0.6999999999998181,3695.75,1848.705903780866,1838.865517871708,0,0,2
2025-09-26 13:05:00,1848.2,1849.9,1847.2,1849.4,4853,1864.0,1840.0,1840.0,1845.1,244863,13,5,1848.7284155666498,1839.0232436558747,0.5,51.65521208028793,53.72320492889942,4000.0,1850.03,2.8067775116846367,1854.240166267527,3055.592592592623,347248.3352076283,584280.0106745834,1848.9,1844.1,1848.2,1845.1,4929.0,0.7000000000000455,3845.4,1848.6577224684027,1838.9398962153598,0,0,0
2025-09-26 13:10:00,1849.3,1849.9,1848.6,1849.3,2986,1864.0,1840.0,1840.0,1845.1,244863,13,10,1848.78285217935,1839.105130160609,0.6000000000001364,51.41321231820797,53.169779437483136,3667.65,1849.85,2.7273468889618973,1853.9410203334428,0.0,346514.2582845515,587065.8617384133,1849.9,1847.2,1849.4,1848.2,4853.0,0.5,4000.0,1848.7284155666498,1839.0232436558747,0,0,0
2025-09-26 13:15:00,1849.3,1851.0,1849.0,1851.0,4047,1864.0,1840.0,1840.0,1845.1,244863,13,15,1848.9940091146498,1839.1999099999668,0.0,55.17142249502949,60.797832980056015,3558.6,1849.73,2.6133463121957092,1853.6500194682935,4047.0,348461.3782845514,586473.814119366,1849.9,1848.6,1849.3,1849.3,2986.0,0.6000000000001364,3667.65,1848.78285217935,1839.105130160609,0,0,0
2025-09-26 13:20:00,1851.0,1852.9,1850.5,1851.4,5883,1864.0,1840.0,1840.0,1845.1,244863,13,20,1849.2231511037307,1839.2971218724772,1.5,56.014104615204154,62.39906665610903,3681.55,1849.655,2.5380214009494546,1853.4620321014243,-1470.7499999997212,346032.62828455167,585003.0641193662,1851.0,1849.0,1851.0,1849.3,4047.0,0.0,3558.6,1848.9940091146498,1839.1999099999668,0,0,0
2025-09-26 13:25:00,1851.5,1851.9,1849.4,1849.8,3190,1864.0,1840.0,1840.0,1845.1,244863,13,25,1849.2780890938516,1839.3808101444095,0.40000000000009095,51.90581350998979,52.811832030071706,3696.15,1849.5349999999999,2.4671046315988208,1853.2356569473982,2169.200000000348,344404.0119580214,585890.4784050811,1852.9,1850.5,1851.4,1851.0,5883.0,1.5,3681.55,1849.2231511037307,1839.2971218724772,0,0,0
2025-09-26 13:30:00,1849.8,1850.0,1847.1,1849.9,4998,1864.0,1840.0,1840.0,1845.1,244863,13,30,1849.337318703961,1839.4646283902707,0.09999999999990905,52.136765795532376,53.310000957000774,3727.05,1849.3149999999998,2.201739742756914,1852.6176096141353,4653.310344827911,348823.6185991463,587851.5887499092,1851.9,1849.4,1849.8,1851.5,3190.0,0.40000000000009095,3696.15,1849.2780890938516,1839.3808101444095,0,0,0
2025-09-26 13:35:00,1849.5,1853.5,1849.2,1853.1,6900,1864.0,1840.0,1840.0,1845.1,244863,13,35,1849.6956693035838,1839.5732767696313,0.40000000000009095,58.80090064563351,66.05258905933023,3934.25,1849.405,2.320724705343808,1852.8860870580156,5616.279069767136,353532.3421133582,592057.5344863433,1850.0,1847.1,1849.9,1849.8,4998.0,0.09999999999990905,3727.05,1849.337318703961,1839.4646283902707,0,0,0
2025-09-26 13:40:00,1853.0,1854.5,1851.3,1853.4,6091,1864.0,1840.0,1840.0,1845.1,244863,13,40,1850.0484627032426,1839.6834498631003,1.099999999999909,59.35930720230298,66.99100389143328,4098.45,1849.5049999999999,2.450665860127223,1853.1809987901906,1903.4375000004056,353797.7796133584,593135.8909052628,1853.5,1849.2,1853.1,1849.5,6900.0,0.40000000000009095,3934.25,1849.6956693035838,1839.5732767696313,0,0,0
2025-09-26 13:45:00,1853.5,1854.8,1850.5,1852.5,5018,1864.0,1840.0,1840.0,1845.1,244863,13,45,1850.281942445791,1839.7855737685736,1.2999999999999545,56.92291302290862,61.338985815944696,4230.7,1849.56,2.507126684199401,1853.320690026299,350.0930232557646,352455.8726366137,585670.962651923,1854.5,1851.3,1853.4,1853.0,6091.0,1.099999999999909,4098.45,1850.0484627032426,1839.6834498631003,0,0,0
2025-09-26 13:50:00,1852.5,1853.9,1851.6,1853.6,3176,1864.0,1840.0,1840.0,1845.1,244863,13,50,1850.597947927144,1839.8956488779872,0.3000000000001819,59.083556815150764,65.31326313440618,4297.95,1849.6799999999998,2.643482551502536,1853.6452238272536,2347.4782608691285,352010.62362475565,588018.4409127921,1854.8,1850.5,1852.5,1853.5,5018.0,1.2999999999999545,4230.7,1850.281942445791,1839.7855737685736,0,0,0
2025-09-26 13:55:00,1853.6,1862.4,1853.6,1862.0,18094,1864.0,1840.0,1840.0,1845.1,244863,13,55,1851.6838576483683,1840.0717791658121,0.40000000000009095,70.84022018186236,81.4729966978745,5142.55,1850.235,3.8175874167213224,1855.961381125082,16449.09090909057,364667.71453384636,598137.9472064978,1853.9,1851.6,1853.6,1852.5,3176.0,0.3000000000001819,4297.95,1850.597947927144,1839.8956488779872,0,0,3
2025-09-26 14:00:00,1862.0,1864.0,1860.3,1861.5,8373,1864.0,1840.0,1840.0,1845.1,244863,14,0,1852.6187283485237,1840.2425219613035,2.0,69.58741362621241,79.03769253130986,5342.55,1850.73,4.571317902806536,1857.5869768542098,2941.8648648647254,356641.53592045035,596014.2814591173,1862.4,1853.6,1862.0,1853.6,18094.0,0.40000000000009095,5142.55,1851.6838576483683,1840.0717791658121,0,0,3
2025-09-26 14:05:00,1861.6,1862.4,1859.6,1859.8,5891,1864.0,1840.0,1840.0,1845.1,244863,14,5,1853.3026589819976,1840.3983584396995,0.8000000000001819,65.4451575451911,71.01822153328274,5562.6,1851.1950000000002,4.999628933609227,1858.694443400414,5049.428571428434,361690.96449187875,601887.4686512355,1864.0,1860.3,1861.5,1862.0,8373.0,2.0,5342.55,1852.6187283485237,1840.2425219613035,0,0,3
2025-09-26 14:10:00,1859.8,1862.5,1858.4,1861.7,6484,1864.0,1840.0,1840.0,1845.1,244863,14,10,1854.102405745617,1840.5680926353991,0.7999999999999545,67.70667569345058,74.26131850196586,5676.8,1851.8349999999998,5.485989331694561,1860.0639839975418,3953.6585365854535,371468.40351626923,603008.4605211543,1862.4,1859.6,1859.8,1861.6,5891.0,0.8000000000001819,5562.6,1853.3026589819976,1840.3983584396995,0,0,3
2025-09-26 14:15:00,1861.9,1862.2,1843.6,1845.3,21056,1864.0,1840.0,1840.0,1845.1,244863,14,15,1853.2640813888916,1840.6057970765512,0.2999999999999545,42.458775422482454,35.81957536156926,6584.5,1851.72,5.602311553005623,1860.1234673295085,17207.053763440785,391435.2072797098,620082.4108363193,1862.5,1858.4,1861.7,1859.8,6484.0,0.7999999999999545,5676.8,1854.102405745617,1840.5680926353991,0,0,1
2025-09-26 14:20:00,1845.3,1848.8,1842.6,1845.6,13717,1864.0,1840.0,1840.0,1845.1,244863,14,20,1852.5341688756637,1840.6455915221563,3.2000000000000455,42.868997867212514,36.4878152047881,6962.75,1851.735,5.584591112591419,1860.111886668887,-442.48387096783927,389769.2332126638,614939.3491875737,1862.2,1843.6,1845.3,1861.9,21056.0,0.2999999999999545,6584.5,1853.2640813888916,1840.6057970765512,0,0,1
2025-09-26 14:25:00,1845.7,1850.8,1844.0,1845.0,8502,1864.0,1840.0,1840.0,1845.1,244863,14,25,1851.8166289827434,1840.6802880040516,5.099999999999909,42.23509864122358,35.662668623482254,7034.9,1851.705,5.6207767771941946,1860.1361651657912,6001.411764705866,383319.5300348408,620177.760952279,1848.8,1842.6,1845.6,1845.3,13717.0,3.2000000000000455,6962.75,1852.5341688756637,1840.6455915221563,0,0,0
2025-09-26 14:45:00,1840.0,1840.0,1840.0,1840.0,7717,1864.0,1840.0,1840.0,1845.1,244863,14,45,1850.6912357462916,1840.6748673825055,0.0,37.38580211038134,29.488104015523472,7269.05,1851.42,6.068000624509341,1860.522000936764,0.0,378612.42044580006,614110.5109522789,1850.8,1844.0,1845.0,1845.7,8502.0,5.099999999999909,7034.9,1851.8166289827434,1840.6802880040516,0,0,0
2025-09-29 09:00:00,1840.0,1842.9,1839.2,1840.0,5404,1868.0,1835.2,1855.2,1840.0,268585,9,0,1849.6730228180734,1840.6694899531628,2.900000000000091,37.38580211038134,29.48810401552347,7365.45,1851.125,6.479918371813163,1860.8448775577197,-0.0,370627.6749912547,617021.8153001042,1840.0,1840.0,1840.0,1840.0,7717.0,0.0,7269.05,1850.6912357462916,1840.6748673825055,0,0,2
2025-09-29 09:05:00,1839.9,1840.0,1838.0,1838.0,2451,1868.0,1835.2,1855.2,1840.0,268585,9,5,1848.5613063592093,1840.6482191168827,0.09999999999990905,35.57542874159263,27.165450712424718,7241.55,1850.6149999999998,7.094495642478858,1861.256743463718,2451.0,365266.6749912547,619259.8791298912,1842.9,1839.2,1840.0,1840.0,5404.0,2.900000000000091,7365.45,1849.6730228180734,1840.6694899531628,0,0,2
2025-09-29 09:10:00,1838.0,1840.3,1837.5,1839.0,1963,1868.0,1835.2,1855.2,1840.0,268585,9,10,1847.6507057535703,1840.6350858968278,1.2999999999999545,37.17656943929786,30.218981731964092,7097.05,1850.095,7.554467134372201,1861.4267007015583,140.21428571431986,365406.889276969,619400.0934156055,1840.0,1838.0,1838.0,1839.9,2451.0,0.09999999999990905,7241.55,1848.5613063592093,1840.6482191168827,0,0,2
2025-09-29 09:15:00,1838.8,1840.5,1835.2,1839.8,5917,1868.0,1835.2,1855.2,1840.0,268585,9,15,1846.9030194913255,1840.6284318259368,0.7000000000000455,38.46443501160059,32.726011848110716,7243.6,1849.6200000000001,7.897941104130246,1861.4669116561954,4354.018867924413,365199.9081448934,619266.1122835304,1840.3,1837.5,1839.0,1838.0,1963.0,1.2999999999999545,7097.05,1847.6507057535703,1840.6350858968278,0,0,2
2025-09-29 09:20:00,1839.8,1840.0,1838.1,1838.4,2569,1868.0,1835.2,1855.2,1840.0,268585,9,20,1846.0932081111991,1840.6106753970448,0.20000000000004547,37.06476834719374,30.58910975021371,7169.7,1848.9900000000002,8.275575985684434,1861.4033639785268,1757.73684210481,364206.85927271243,621023.8491256352,1840.5,1835.2,1839.8,1838.8,5917.0,0.7000000000000455,7243.6,1846.9030194913255,1840.6284318259368,0,0,2
2025-09-29 09:25:00,1838.4,1841.6,1837.8,1841.2,3942,1868.0,1835.2,1855.2,1840.0,268585,9,25,1845.627188291085,1840.6153712106143,0.3999999999998636,41.54301551948518,39.3846345281327,7072.65,1848.48,8.432056626201513,1861.1280849393022,3112.105263158168,368299.1819271753,626032.7766110153,1840.0,1838.1,1838.4,1839.8,2569.0,0.20000000000004547,7169.7,1846.0932081111991,1840.6106753970448,0,0,2
2025-09-29 09:30:00,1841.2,1845.5,1841.0,1844.0,8029,1868.0,1835.2,1855.2,1840.0,268585,9,30,1845.4722179776486,1840.6423403643146,1.5,45.61642764761554,46.86574741759069,7314.6,1848.19,8.48384843161563,1860.9157726474234,2676.333333333333,372279.9991314764,625494.1099443487,1841.6,1837.8,1841.2,1838.4,3942.0,0.3999999999998636,7072.65,1845.627188291085,1840.6153712106143,0,0,2
2025-09-29 09:35:00,1843.7,1845.8,1843.5,1844.4,4023,1868.0,1835.2,1855.2,1840.0,268585,9,35,1845.3701019797772,1840.6722818753558,1.3999999999998636,46.18037808898754,47.88666756890256,7265.85,1847.9150000000002,8.514586555472153,1860.6868798332084,-874.5652173909239,372389.0529617045,620386.5447269578,1845.5,1841.0,1844.0,1841.2,8029.0,1.5,7314.6,1845.4722179776486,1840.6423403643146,0,0,2
2025-09-29 09:40:00,1844.5,1845.6,1843.6,1844.8,2947,1868.0,1835.2,1855.2,1840.0,268585,9,40,1845.3158065531318,1840.7051720596157,0.7999999999999545,46.76151080552193,48.97597239481203,7068.2,1847.5,8.450599480453954,1860.175899220681,589.400000000134,359932.6177968692,620975.9447269579,1845.8,1843.5,1844.4,1843.7,4023.0,1.3999999999998636,7265.85,1845.3701019797772,1840.6722818753558,0,0,2
2025-09-29 09:45:00,1844.8,1846.6,1843.3,1846.6,3611,1868.0,1835.2,1855.2,1840.0,268585,9,45,1845.4381106909286,1840.7521428001764,0.0,49.35202330803433,53.80405248645763,6944.2,1847.1600000000003,8.33675438550951,1859.6651315782647,3611.0,361198.8095776918,620619.7447269579,1845.6,1843.6,1844.8,1844.5,2947.0,0.7999999999999545,7068.2,1845.3158065531318,1840.7051720596157,0,0,2
