Date,Open,High,Low,Close,Volume,time_d,DayHigh,DayLow,DayClose,DayOpen,DayVol,hour,minute,allow_entry
2025-10-15 10:10:00,2030.0,2031.0,2028.7,2030.0,3864,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,10,10,short
2025-10-15 10:15:00,2030.0,2031.1,2025.7,2025.8,5881,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,10,15,short
2025-10-15 10:20:00,2025.8,2028.7,2025.7,2027.8,3913,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,10,20,short
2025-10-15 10:25:00,2027.9,2028.6,2025.7,2026.0,3309,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,10,25,short
2025-10-15 10:30:00,2026.0,2026.2,2024.2,2025.5,3751,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,10,30,short
2025-10-15 10:35:00,2025.5,2026.8,2023.8,2024.5,3780,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,10,35,short
2025-10-15 10:40:00,2024.4,2028.0,2024.0,2027.6,3428,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,10,40,short
2025-10-15 10:45:00,2027.6,2027.8,2025.8,2026.0,2371,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,10,45,short
2025-10-15 10:50:00,2026.1,2028.9,2026.1,2027.7,2690,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,10,50,short
2025-10-15 10:55:00,2027.7,2028.7,2026.4,2026.9,1855,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,10,55,short
2025-10-15 11:00:00,2026.9,2028.4,2024.3,2024.9,2934,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,11,0,short
2025-10-15 11:05:00,2024.9,2026.9,2022.0,2024.6,6384,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,11,5,short
2025-10-15 11:10:00,2024.8,2025.4,2021.4,2022.3,4967,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,11,10,
2025-10-15 11:15:00,2022.3,2022.8,2020.1,2020.7,5502,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,11,15,
2025-10-15 11:20:00,2020.7,2020.9,2017.7,2017.9,7360,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,11,20,long
2025-10-15 11:25:00,2017.9,2020.0,2016.5,2017.1,6004,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,11,25,long
2025-10-15 13:00:00,2017.5,2018.5,2016.1,2017.5,5336,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,13,0,long
2025-10-15 13:05:00,2017.9,2019.7,2017.0,2017.9,4674,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,13,5,long
2025-10-15 13:10:00,2018.0,2021.5,2017.5,2021.0,5594,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,13,10,
2025-10-15 13:15:00,2021.0,2023.0,2020.4,2021.2,4785,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,13,15,
2025-10-15 13:20:00,2021.2,2021.4,2018.1,2019.5,4537,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,13,20,long
2025-10-15 13:25:00,2020.0,2023.0,2018.7,2022.0,5162,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,13,25,
2025-10-15 13:30:00,2021.6,2022.9,2015.2,2017.4,7470,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,13,30,long
2025-10-15 13:35:00,2017.0,2019.9,2016.7,2018.0,3337,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,13,35,long
2025-10-15 13:40:00,2017.8,2018.6,2014.5,2015.7,4834,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,13,40,long
2025-10-15 13:45:00,2015.7,2017.5,2013.5,2016.0,7766,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,13,45,long
2025-10-15 13:50:00,2016.0,2019.4,2015.6,2017.2,5866,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,13,50,long
2025-10-15 13:55:00,2017.3,2019.7,2017.0,2018.8,4043,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,13,55,long
2025-10-15 14:00:00,2018.5,2022.4,2018.0,2021.6,7964,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,14,0,long
2025-10-15 14:05:00,2021.7,2028.6,2020.3,2027.7,11769,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,14,5,short
2025-10-15 14:10:00,2028.5,2031.0,2025.0,2025.5,13493,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,14,10,short
2025-10-15 14:15:00,2025.5,2026.0,2018.4,2019.5,12777,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,14,15,both
2025-10-15 14:20:00,2019.5,2022.6,2016.5,2017.7,6801,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,14,20,both
2025-10-15 14:25:00,2017.7,2020.0,2015.1,2018.1,7606,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,14,25,
2025-10-15 14:45:00,2022.0,2022.0,2022.0,2022.0,4357,2025-10-15,2034.0,2013.5,2022.0,2018.7,281052,14,45,
2025-10-16 09:00:00,2021.5,2022.0,2018.0,2020.1,5305,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,9,0,short
2025-10-16 09:05:00,2020.4,2020.7,2018.6,2018.6,2226,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,9,5,
2025-10-16 09:10:00,2018.9,2020.9,2017.5,2020.6,3373,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,9,10,short
2025-10-16 09:15:00,2020.4,2021.6,2019.5,2021.1,4491,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,9,15,short
2025-10-16 09:20:00,2021.1,2021.3,2014.1,2016.2,9273,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,9,20,
2025-10-16 09:25:00,2016.1,2020.4,2015.3,2019.6,6471,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,9,25,short
2025-10-16 09:30:00,2019.6,2020.0,2018.2,2018.6,3052,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,9,30,
2025-10-16 09:35:00,2018.6,2024.9,2018.5,2020.1,7635,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,9,35,short
2025-10-16 09:40:00,2020.3,2022.5,2019.1,2019.3,4239,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,9,40,
2025-10-16 09:45:00,2019.4,2022.1,2018.5,2022.1,3652,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,9,45,short
2025-10-16 09:50:00,2022.1,2022.9,2020.7,2021.9,3199,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,9,50,short
2025-10-16 09:55:00,2022.0,2022.2,2019.0,2019.6,2852,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,9,55,short
2025-10-16 10:00:00,2019.6,2021.6,2017.5,2019.0,4954,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,10,0,
2025-10-16 10:05:00,2019.2,2021.0,2018.3,2019.0,2660,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,10,5,
2025-10-16 10:10:00,2019.3,2019.9,2017.5,2017.6,2143,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,10,10,
2025-10-16 10:15:00,2017.6,2018.8,2016.3,2017.1,2886,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,10,15,
2025-10-16 10:20:00,2017.1,2017.9,2014.0,2015.4,6089,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,10,20,long
2025-10-16 10:25:00,2015.4,2016.5,2012.0,2013.7,5570,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,10,25,long
2025-10-16 10:30:00,2013.4,2016.8,2011.3,2016.1,5994,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,10,30,
2025-10-16 10:35:00,2016.1,2018.2,2015.9,2017.5,3787,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,10,35,
2025-10-16 10:40:00,2017.4,2020.0,2016.8,2019.0,4761,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,10,40,
2025-10-16 10:45:00,2018.8,2021.0,2017.0,2019.2,4417,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,10,45,
2025-10-16 10:50:00,2019.2,2020.5,2018.5,2019.4,2542,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,10,50,short
2025-10-16 10:55:00,2019.5,2020.0,2016.6,2018.0,3022,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,10,55,
2025-10-16 11:00:00,2018.0,2019.5,2017.0,2019.4,1569,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,11,0,short
2025-10-16 11:05:00,2019.4,2020.2,2018.0,2019.0,1609,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,11,5,
2025-10-16 11:10:00,2019.1,2019.6,2017.2,2018.0,1484,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,11,10,
2025-10-16 11:15:00,2017.9,2018.0,2016.7,2017.2,1585,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,11,15,
2025-10-16 11:20:00,2017.0,2019.5,2016.6,2019.1,3386,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,11,20,
2025-10-16 11:25:00,2019.1,2021.5,2018.4,2021.0,4769,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,11,25,short
2025-10-16 13:00:00,2021.0,2023.8,2020.7,2023.4,4956,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,13,0,short
2025-10-16 13:05:00,2023.7,2025.9,2022.6,2025.3,9618,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,13,5,short
2025-10-16 13:10:00,2025.4,2026.0,2022.7,2023.3,5800,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,13,10,short
2025-10-16 13:15:00,2023.2,2023.9,2021.0,2021.4,4148,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,13,15,short
2025-10-16 13:20:00,2021.4,2023.5,2020.8,2021.0,3050,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,13,20,short
2025-10-16 13:25:00,2021.0,2022.0,2020.1,2020.6,2672,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,13,25,short
2025-10-16 13:30:00,2020.6,2022.3,2020.5,2021.1,1762,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,13,30,short
2025-10-16 13:35:00,2021.2,2023.4,2020.7,2022.5,2537,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,13,35,short
2025-10-16 13:40:00,2022.5,2023.4,2018.1,2018.1,5329,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,13,40,short
2025-10-16 13:45:00,2018.1,2021.9,2018.0,2019.6,3418,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,13,45,short
2025-10-16 13:50:00,2019.6,2019.8,2016.6,2018.2,4157,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,13,50,short
2025-10-16 13:55:00,2018.2,2019.4,2013.2,2013.6,8394,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,13,55,both
2025-10-16 14:00:00,2013.6,2015.9,2009.0,2013.5,12097,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,14,0,both
2025-10-16 14:05:00,2013.5,2015.4,2011.5,2013.5,7216,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,14,5,both
2025-10-16 14:10:00,2013.5,2015.8,2009.2,2013.8,6042,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,14,10,both
2025-10-16 14:15:00,2013.8,2014.6,2010.5,2011.9,7205,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,14,15,both
2025-10-16 14:20:00,2011.9,2012.5,2009.0,2012.2,8033,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,14,20,both
2025-10-16 14:25:00,2012.2,2013.6,2012.0,2013.0,6782,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,14,25,
2025-10-16 14:45:00,2012.7,2012.7,2012.7,2012.7,3963,2025-10-16,2026.0,2009.0,2012.7,2021.5,226174,14,45,
2025-10-17 09:00:00,2015.9,2017.5,2014.7,2016.0,6277,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,9,0,short
2025-10-17 09:05:00,2016.0,2016.0,2015.2,2015.3,1388,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,9,5,short
2025-10-17 09:10:00,2015.3,2015.6,2013.2,2013.5,2993,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,9,10,short
2025-10-17 09:15:00,2013.4,2014.3,2010.0,2010.7,9340,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,9,15,short
2025-10-17 09:20:00,2010.7,2013.0,2010.4,2011.9,3343,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,9,20,short
2025-10-17 09:25:00,2011.9,2014.1,2010.0,2014.0,4667,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,9,25,short
2025-10-17 09:30:00,2013.8,2014.9,2013.0,2013.2,4829,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,9,30,short
2025-10-17 09:35:00,2013.6,2013.6,2006.5,2009.9,10007,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,9,35,short
2025-10-17 09:40:00,2009.5,2010.2,2004.7,2006.6,6270,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,9,40,short
2025-10-17 09:45:00,2006.5,2010.0,2006.2,2009.5,4206,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,9,45,short
2025-10-17 09:50:00,2009.6,2011.2,2007.3,2007.4,4368,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,9,50,short
2025-10-17 09:55:00,2007.4,2010.0,2007.0,2007.5,2347,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,9,55,short
2025-10-17 10:00:00,2007.5,2009.7,2007.0,2009.2,2635,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,10,0,short
2025-10-17 10:05:00,2009.1,2012.9,2009.0,2010.8,4741,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,10,5,short
2025-10-17 10:10:00,2010.9,2012.5,2009.4,2010.1,3466,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,10,10,short
2025-10-17 10:15:00,2010.2,2010.4,2007.9,2010.0,3292,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,10,15,short
2025-10-17 10:20:00,2010.0,2010.3,2008.0,2008.5,1181,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,10,20,short
2025-10-17 10:25:00,2008.5,2009.2,2005.8,2006.5,3047,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,10,25,short
2025-10-17 10:30:00,2006.7,2007.8,2006.1,2006.7,1516,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,10,30,short
2025-10-17 10:35:00,2006.6,2008.9,2006.2,2006.8,1591,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,10,35,short
2025-10-17 10:40:00,2006.8,2010.6,2005.8,2009.5,3806,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,10,40,short
2025-10-17 10:45:00,2009.2,2010.4,2007.8,2009.5,2119,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,10,45,short
2025-10-17 10:50:00,2009.5,2010.8,2008.0,2008.2,3060,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,10,50,short
2025-10-17 10:55:00,2008.1,2009.8,2007.5,2008.1,2089,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,10,55,short
2025-10-17 11:00:00,2008.1,2011.5,2008.0,2010.0,2768,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,11,0,short
2025-10-17 11:05:00,2010.0,2010.4,2008.0,2008.4,1834,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,11,5,short
2025-10-17 11:10:00,2008.1,2008.7,2006.3,2006.9,3397,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,11,10,short
2025-10-17 11:15:00,2006.9,2008.8,2005.6,2007.7,3723,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,11,15,short
2025-10-17 11:20:00,2007.6,2008.7,2006.2,2007.4,1645,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,11,20,short
2025-10-17 11:25:00,2007.1,2009.0,2006.0,2008.5,2270,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,11,25,short
2025-10-17 13:00:00,2008.2,2009.5,2007.0,2009.0,3057,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,13,0,short
2025-10-17 13:05:00,2009.2,2009.4,2006.0,2006.1,3005,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,13,5,short
2025-10-17 13:10:00,2006.1,2006.2,2002.7,2002.7,7467,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,13,10,short
2025-10-17 13:15:00,2002.7,2004.0,1998.0,2003.0,11505,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,13,15,short
2025-10-17 13:20:00,2003.2,2005.5,2002.2,2003.7,5720,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,13,20,short
2025-10-17 13:25:00,2004.0,2004.3,1999.2,1999.8,5716,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,13,25,short
2025-10-17 13:30:00,1999.7,2002.5,1996.2,1998.1,6579,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,13,30,short
2025-10-17 13:35:00,1998.1,2000.8,1996.8,1997.5,5458,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,13,35,short
2025-10-17 13:40:00,1997.4,1998.6,1995.0,1998.0,7011,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,13,40,short
2025-10-17 13:45:00,1998.3,2000.4,1995.2,1996.7,6227,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,13,45,short
2025-10-17 13:50:00,1996.7,1997.9,1992.5,1993.0,8011,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,13,50,short
2025-10-17 13:55:00,1993.0,1993.7,1982.1,1982.9,14788,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,13,55,
2025-10-17 14:00:00,1982.9,1990.9,1968.6,1986.9,18689,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,14,0,short
2025-10-17 14:05:00,1986.9,1988.3,1979.3,1982.1,8721,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,14,5,short
2025-10-17 14:10:00,1982.1,1985.6,1968.0,1975.1,16557,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,14,10,short
2025-10-17 14:15:00,1975.1,1979.5,1966.4,1973.8,14377,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,14,15,short
2025-10-17 14:20:00,1974.0,1977.0,1960.0,1968.2,15227,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,14,20,both
2025-10-17 14:25:00,1968.3,1971.8,1967.4,1971.0,7755,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,14,25,
2025-10-17 14:45:00,1968.0,1968.0,1968.0,1968.0,6429,2025-10-17,2017.5,1960.0,1968.0,2015.9,280514,14,45,
2025-10-20 09:00:00,1969.1,1969.9,1959.1,1961.0,12853,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,9,0,short
2025-10-20 09:05:00,1961.3,1962.2,1957.3,1958.6,4998,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,9,5,
2025-10-20 09:10:00,1958.6,1961.0,1957.3,1959.9,3260,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,9,10,short
2025-10-20 09:15:00,1959.8,1960.3,1951.0,1959.2,9980,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,9,15,
2025-10-20 09:20:00,1958.6,1961.9,1957.0,1957.7,7495,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,9,20,
2025-10-20 09:25:00,1957.8,1960.3,1956.4,1959.0,5575,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,9,25,
2025-10-20 09:30:00,1959.1,1959.9,1954.0,1957.8,7164,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,9,30,
2025-10-20 09:35:00,1957.8,1959.8,1957.2,1958.8,3629,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,9,35,
2025-10-20 09:40:00,1958.8,1960.0,1957.5,1957.5,2333,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,9,40,
2025-10-20 09:45:00,1957.5,1957.5,1954.0,1954.4,4048,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,9,45,
2025-10-20 09:50:00,1954.4,1956.9,1954.2,1956.4,2192,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,9,50,
2025-10-20 09:55:00,1956.2,1956.2,1952.2,1954.8,3783,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,9,55,
2025-10-20 10:00:00,1954.6,1960.0,1954.2,1957.9,5990,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,10,0,
2025-10-20 10:05:00,1957.9,1959.9,1956.7,1959.0,2303,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,10,5,
2025-10-20 10:10:00,1959.0,1959.3,1957.2,1957.9,1507,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,10,10,
2025-10-20 10:15:00,1957.9,1959.3,1957.2,1958.9,1000,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,10,15,
2025-10-20 10:20:00,1958.9,1959.8,1956.0,1956.9,2170,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,10,20,
2025-10-20 10:25:00,1956.7,1957.8,1953.2,1954.4,2912,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,10,25,
2025-10-20 10:30:00,1954.3,1955.7,1952.2,1952.9,3632,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,10,30,
2025-10-20 10:35:00,1952.9,1957.5,1950.2,1957.1,7068,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,10,35,
2025-10-20 10:40:00,1957.1,1959.3,1956.6,1958.0,4178,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,10,40,
2025-10-20 10:45:00,1957.9,1963.5,1957.8,1961.6,8119,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,10,45,short
2025-10-20 10:50:00,1961.7,1964.0,1961.2,1962.2,7007,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,10,50,short
2025-10-20 10:55:00,1962.6,1962.9,1960.6,1960.8,2591,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,10,55,short
2025-10-20 11:00:00,1960.8,1965.9,1960.8,1961.5,7083,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,11,0,short
2025-10-20 11:05:00,1961.1,1962.8,1958.5,1959.6,3905,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,11,5,short
2025-10-20 11:10:00,1960.0,1961.6,1959.1,1960.1,1799,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,11,10,short
2025-10-20 11:15:00,1960.1,1960.2,1953.6,1955.8,6843,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,11,15,short
2025-10-20 11:20:00,1955.8,1956.4,1948.0,1951.1,10684,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,11,20,
2025-10-20 11:25:00,1951.8,1954.7,1949.5,1953.9,5693,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,11,25,short
2025-10-20 13:00:00,1952.1,1955.5,1951.3,1952.4,5169,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,13,0,short
2025-10-20 13:05:00,1952.4,1953.0,1950.6,1952.0,3226,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,13,5,short
2025-10-20 13:10:00,1952.0,1952.1,1945.0,1946.4,9553,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,13,10,
2025-10-20 13:15:00,1946.4,1948.7,1942.6,1947.6,9537,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,13,15,
2025-10-20 13:20:00,1947.6,1951.5,1943.3,1950.9,7015,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,13,20,
2025-10-20 13:25:00,1950.9,1951.6,1944.4,1946.5,6792,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,13,25,
2025-10-20 13:30:00,1946.5,1951.6,1946.1,1950.0,5417,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,13,30,
2025-10-20 13:35:00,1950.0,1957.9,1949.3,1953.6,10910,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,13,35,short
2025-10-20 13:40:00,1953.6,1954.3,1946.8,1949.1,9793,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,13,40,short
2025-10-20 13:45:00,1949.0,1953.5,1947.7,1952.5,4809,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,13,45,short
2025-10-20 13:50:00,1952.6,1953.0,1949.1,1949.4,2803,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,13,50,short
2025-10-20 13:55:00,1949.8,1950.8,1942.9,1944.5,9223,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,13,55,short
2025-10-20 14:00:00,1944.0,1944.6,1937.0,1939.3,16837,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,14,0,short
2025-10-20 14:05:00,1939.5,1945.0,1936.8,1938.9,12628,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,14,5,short
2025-10-20 14:10:00,1938.9,1941.0,1931.0,1931.2,14282,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,14,10,short
2025-10-20 14:15:00,1931.1,1931.9,1873.0,1899.4,30501,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,14,15,short
2025-10-20 14:20:00,1899.0,1900.0,1871.1,1878.1,19492,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,14,20,
2025-10-20 14:25:00,1878.1,1884.8,1862.0,1875.0,14516,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,14,25,
2025-10-20 14:45:00,1861.0,1861.0,1861.0,1861.0,5231,2025-10-20,1969.9,1861.0,1861.0,1969.1,349528,14,45,
2025-10-21 09:00:00,1873.7,1882.0,1870.6,1877.0,14383,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,9,0,
2025-10-21 09:05:00,1877.0,1878.9,1875.6,1877.5,3012,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,9,5,
2025-10-21 09:10:00,1877.7,1886.8,1877.4,1885.4,9801,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,9,10,
2025-10-21 09:15:00,1885.4,1888.7,1880.2,1885.9,11690,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,9,15,
2025-10-21 09:20:00,1885.9,1886.0,1880.2,1883.6,8769,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,9,20,
2025-10-21 09:25:00,1883.6,1889.7,1882.5,1884.7,8134,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,9,25,
2025-10-21 09:30:00,1884.7,1892.1,1884.2,1892.1,6671,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,9,30,
2025-10-21 09:35:00,1892.1,1899.0,1892.0,1894.6,12406,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,9,35,
2025-10-21 09:40:00,1894.6,1908.0,1893.2,1906.9,12671,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,9,40,
2025-10-21 09:45:00,1906.9,1912.8,1905.5,1909.0,12254,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,9,45,
2025-10-21 09:50:00,1909.0,1909.4,1900.3,1901.5,9294,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,9,50,
2025-10-21 09:55:00,1901.5,1903.5,1895.5,1901.3,10883,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,9,55,
